,Beverages,Caramel Apples,Chicken Tenders,Churros,Corn,Covered Strawberries,Dogs,Fries,Funnel Cakes,Ice Cream,Oreos,Popcorn,Vegetarian Dogs
2023-02-04,88.5,547.0,147.0,159.0,91.75,54.0,439.75,67.0,394.0,137.5,148.0,180.65,16.75
2023-02-05,75.5,375.0,143.0,219.0,100.5,28.0,476.0,117.0,573.0,146.5,148.5,161.75,22.0
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,63.0,430.0,101.0,224.5,73.0,24.0,594.25,127.0,421.5,175.75,126.0,120.8,0.0
2023-02-09,62.0,390.0,77.5,131.25,63.75,20.0,376.5,68.5,499.0,148.0,156.0,123.77,17.25
2023-02-10,88.5,598.0,106.0,151.0,47.5,44.0,550.5,116.0,540.5,234.25,144.0,214.52,12.25
2023-02-11,88.0,550.0,252.0,244.25,92.5,92.0,537.0,73.5,621.0,253.0,223.0,224.66,27.0
2023-02-12,63.0,416.0,177.5,243.5,87.0,38.0,369.0,54.5,674.5,159.25,204.0,96.84,16.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,94.0,349.0,126.5,112.5,69.75,46.0,448.75,128.5,425.5,168.75,185.5,101.83,26.0
2023-02-16,61.0,271.0,156.5,137.0,74.25,34.0,417.5,93.5,401.0,183.5,123.0,94.82,24.75
2023-02-17,80.0,507.0,95.0,160.75,74.75,34.0,386.0,63.0,461.0,203.0,128.5,170.66,0.0
2023-02-18,76.5,521.0,146.75,238.75,80.5,40.0,502.25,87.0,808.5,278.25,309.5,153.76,0.0
2023-02-19,126.0,648.0,230.75,321.75,72.5,64.0,768.0,138.5,802.5,262.5,316.0,161.69,10.5
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,56.0,399.0,143.0,204.25,38.25,96.0,370.5,97.0,525.0,131.25,222.0,113.81,43.0
2023-02-23,75.5,376.0,121.0,121.75,42.5,12.0,409.75,83.0,448.0,50.25,142.0,167.71,23.25
2023-02-24,71.0,472.0,154.25,165.5,149.0,50.0,499.5,65.5,734.5,155.0,127.5,119.77,0.0
2023-02-25,102.5,417.0,205.5,253.5,86.0,42.0,516.25,164.5,721.0,198.25,339.5,152.78,10.5
2023-02-26,101.0,689.0,239.25,195.0,74.0,30.0,571.5,113.0,686.5,220.5,190.5,176.68,23.25
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,73.5,499.0,80.0,214.75,143.5,50.0,379.25,92.5,459.0,143.5,171.5,150.7,11.75
2023-03-02,50.5,352.0,176.75,155.25,61.25,36.0,457.5,63.0,409.5,138.0,199.5,126.79,10.0
2023-03-03,76.0,335.0,158.75,315.25,33.0,68.0,726.0,97.0,653.5,184.0,311.5,199.67,52.75
2023-03-04,89.0,617.0,116.0,300.25,209.75,74.0,610.0,127.5,866.5,261.0,234.0,193.69,11.75
2023-03-05,79.0,482.0,169.75,253.0,130.0,24.0,653.25,146.0,700.0,183.5,357.5,259.59,0.0
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,40.5,353.0,122.75,162.0,41.25,10.0,468.0,82.0,508.0,148.5,241.5,90.83,23.5
2023-03-09,33.5,278.0,47.0,91.25,29.0,32.0,224.75,22.5,277.5,68.5,145.0,158.78,11.5
2023-03-10,115.5,534.0,129.25,141.0,52.25,98.0,417.75,162.5,587.5,158.5,201.0,125.77,22.5
2023-03-11,73.5,626.0,74.0,202.25,88.5,80.0,468.75,100.5,669.0,247.25,205.5,154.76,31.25
2023-03-12,109.0,517.0,145.75,262.5,136.25,56.0,502.25,107.0,822.0,320.75,224.5,200.71,39.5
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,52.0,394.0,119.25,164.25,79.75,12.0,553.0,73.5,631.5,154.75,181.5,141.75,16.5
2023-03-16,83.0,395.0,44.5,90.0,64.0,72.0,576.25,71.0,364.5,166.75,184.0,156.79,43.5
2023-03-17,109.0,421.0,180.25,232.75,119.75,54.0,398.0,143.5,500.0,116.25,203.0,163.74,5.25
2023-03-18,127.0,685.0,237.0,249.5,161.0,38.0,505.75,99.0,582.5,186.25,195.0,285.55,0.0
2023-03-19,95.5,560.0,81.5,305.75,30.5,28.0,456.0,62.5,769.0,256.75,302.0,223.6,6.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,53.5,337.0,153.0,145.5,74.5,42.0,434.75,70.0,541.5,107.25,120.0,161.77,6.0
2023-03-23,48.0,446.0,110.0,169.5,85.75,48.0,491.25,51.0,229.0,154.0,142.0,127.78,23.25
2023-03-24,100.5,476.0,208.0,179.5,97.5,16.0,564.25,84.5,460.5,88.25,161.0,141.75,26.5
2023-03-25,120.5,779.0,30.0,197.5,114.0,62.0,653.0,107.0,990.5,292.75,215.0,183.69,5.25
2023-03-26,122.0,670.0,74.0,220.25,117.5,118.0,520.5,107.0,810.5,184.75,229.5,155.71,6.0
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,55.0,406.0,64.0,189.0,65.0,34.0,339.0,54.5,499.0,113.5,179.5,104.8,21.5
2023-03-30,64.0,456.0,138.5,181.75,102.25,22.0,493.25,77.0,517.5,202.75,81.0,83.83,0.0
2023-03-31,127.5,445.0,75.0,222.75,53.0,34.0,426.75,198.5,564.5,226.25,72.0,208.67,26.0
